ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
2176,307,76.669,28.987,13.485,0.656,29.614,15.727,2.15,0.465,0.855,1
2177,514,127.338,41.111,15.919,0.398,45.354,22.885,2.582,0.387,0.671,0
2178,251,61.698,22.654,14.107,0.829,23.707,14.905,1.606,0.623,0.937,1
2179,326,74.527,27.147,15.29,0.738,29.547,16.125,1.776,0.563,0.912,1
2180,249,60.184,21.793,14.547,0.864,22.204,15.179,1.498,0.668,0.921,1
2181,273,62.527,24.361,14.268,0.877,24.739,14.0,1.707,0.586,0.95,1
2182,244,63.255,22.771,13.643,0.766,22.825,14.977,1.669,0.599,0.873,1
2183,166,55.355,20.576,10.272,0.681,21.378,11.498,2.003,0.499,0.843,0
2184,329,84.426,29.629,14.138,0.58,30.083,16.263,2.096,0.477,0.818,1
2185,257,65.698,25.097,13.038,0.748,25.554,14.209,1.925,0.52,0.928,1
2186,281,65.355,24.829,14.41,0.827,25.554,15.916,1.723,0.58,0.929,1
2187,290,69.941,26.271,14.055,0.745,27.731,14.908,1.869,0.535,0.919,1
2188,319,79.255,28.055,14.478,0.638,29.682,16.819,1.938,0.516,0.821,1
2189,202,57.113,21.967,11.708,0.778,22.361,13.0,1.876,0.533,0.896,1
2190,261,63.841,23.036,14.426,0.805,24.515,15.508,1.597,0.626,0.909,1
2191,153,51.941,18.495,10.533,0.713,19.925,12.662,1.756,0.569,0.827,1
2192,170,55.456,21.505,10.065,0.695,22.136,11.0,2.137,0.468,0.865,1
2193,251,61.698,22.648,14.111,0.829,22.847,14.552,1.605,0.623,0.926,1
2194,317,72.669,29.35,13.752,0.754,30.232,15.0,2.134,0.469,0.915,1
2195,248,63.841,24.784,12.741,0.765,24.698,13.82,1.945,0.514,0.886,1
2196,222,57.941,21.834,12.946,0.831,22.472,13.914,1.687,0.593,0.914,1
2197,178,52.527,19.756,11.472,0.811,19.647,12.075,1.722,0.581,0.91,1
2198,232,57.941,21.465,13.762,0.868,22.136,14.795,1.56,0.641,0.932,1
2199,383,84.912,32.432,15.036,0.668,32.757,17.313,2.157,0.464,0.885,0
2200,284,67.012,24.968,14.483,0.795,25.554,15.882,1.724,0.58,0.909,1
2201,434,100.811,36.876,14.985,0.537,41.725,17.499,2.461,0.406,0.826,1
2202,167,50.77,21.135,10.061,0.814,21.401,10.607,2.101,0.476,0.908,1
2203,283,68.912,25.788,13.973,0.749,27.313,15.149,1.846,0.542,0.891,1
2204,301,68.527,25.476,15.043,0.805,26.0,15.674,1.694,0.59,0.922,1
2205,223,61.698,23.385,12.141,0.736,25.239,13.435,1.926,0.519,0.905,1
2206,295,77.598,29.238,12.846,0.616,31.257,14.425,2.276,0.439,0.865,1
2207,248,67.497,24.519,12.878,0.684,25.554,14.749,1.904,0.525,0.845,1
2208,226,61.841,23.755,12.113,0.743,24.698,12.728,1.961,0.51,0.89,1
2209,340,82.083,30.112,14.377,0.634,32.016,15.696,2.095,0.477,0.873,1
2210,319,85.255,29.888,13.59,0.552,32.311,17.076,2.199,0.455,0.765,1
2215,573,197.622,55.371,13.176,0.184,69.354,22.794,4.202,0.238,0.505,0
2216,406,128.468,37.132,13.922,0.309,44.011,18.902,2.667,0.375,0.625,0
2217,293,93.983,32.487,11.483,0.417,36.401,14.739,2.829,0.353,0.74,1
2219,445,132.853,46.096,12.292,0.317,52.01,17.652,3.75,0.267,0.653,0
2221,363,114.225,34.431,13.424,0.35,43.29,18.712,2.565,0.39,0.616,0
2225,375,112.711,33.183,14.389,0.371,41.677,19.141,2.306,0.434,0.652,0
2226,380,132.853,45.744,10.577,0.271,55.973,16.193,4.325,0.231,0.606,0
2228,396,145.539,27.549,18.302,0.235,40.719,28.107,1.505,0.664,0.48,0
2232,170,65.841,25.655,8.437,0.493,26.401,10.881,3.041,0.329,0.771,1
2234,338,122.024,28.724,14.982,0.285,36.497,21.424,1.917,0.522,0.591,0
2235,207,55.113,20.71,12.726,0.856,22.204,13.72,1.627,0.615,0.926,1
2236,111,39.456,15.457,9.143,0.896,16.279,9.899,1.691,0.592,0.921,1
2238,371,115.397,36.548,12.925,0.35,42.379,18.722,2.828,0.354,0.6,0
2242,171,55.941,22.658,9.609,0.687,24.187,10.804,2.358,0.424,0.891,1
2245,113,38.627,13.628,10.557,0.952,14.422,11.0,1.291,0.775,0.922,1
2250,280,86.426,37.316,9.554,0.471,37.336,11.384,3.906,0.256,0.831,1
2256,277,79.012,30.882,11.42,0.558,30.871,14.032,2.704,0.37,0.808,1
2269,526,183.037,51.499,13.005,0.197,64.9,25.134,3.96,0.253,0.425,0
2271,221,65.598,23.708,11.869,0.645,26.401,13.774,1.997,0.501,0.863,1
2273,237,64.184,24.409,12.363,0.723,25.0,14.0,1.974,0.506,0.876,0
2274,460,164.167,48.422,12.096,0.214,64.382,20.832,4.003,0.25,0.445,0
2279,173,53.941,18.713,11.771,0.747,20.248,12.935,1.59,0.629,0.874,0
2280,342,105.598,48.632,8.954,0.385,47.096,10.0,5.431,0.184,0.813,0
2282,548,180.066,70.542,9.891,0.212,77.026,14.88,7.132,0.14,0.566,0
2283,487,165.338,42.266,14.671,0.224,54.745,20.0,2.881,0.347,0.555,0
2284,353,106.225,35.938,12.506,0.393,40.522,16.741,2.874,0.348,0.74,0
2285,247,67.841,25.835,12.173,0.674,26.833,13.78,2.122,0.471,0.87,1
2293,546,162.652,30.873,22.518,0.259,41.195,30.439,1.371,0.729,0.618,0
2296,187,68.284,25.766,9.241,0.504,29.12,11.0,2.788,0.359,0.815,1
2305,304,97.74,36.233,10.683,0.4,41.785,14.528,3.392,0.295,0.763,1
2307,333,99.154,33.636,12.605,0.426,36.674,15.301,2.668,0.375,0.731,1
2308,251,83.497,29.468,10.845,0.452,33.242,14.0,2.717,0.368,0.732,1
2315,166,50.284,18.913,11.175,0.825,20.248,12.445,1.692,0.591,0.93,1
2319,233,75.012,29.747,9.973,0.52,30.676,12.333,2.983,0.335,0.797,1
2320,272,70.184,27.654,12.523,0.694,29.069,14.802,2.208,0.453,0.875,1
2325,204,60.77,21.634,12.006,0.694,24.187,13.677,1.802,0.555,0.864,1
2331,240,76.326,25.032,12.207,0.518,27.295,15.804,2.051,0.488,0.744,1
2334,174,50.284,19.337,11.457,0.865,20.125,12.481,1.688,0.592,0.926,1
2340,377,128.853,32.145,14.933,0.285,42.521,24.93,2.153,0.465,0.541,0
2341,162,47.698,15.797,13.057,0.895,17.029,14.0,1.21,0.827,0.908,1
2347,234,65.113,22.273,13.377,0.694,23.537,14.4,1.665,0.601,0.881,1
2348,520,204.936,49.024,13.505,0.156,70.831,24.516,3.63,0.275,0.374,0
2350,305,91.74,35.777,10.854,0.455,36.222,14.0,3.296,0.303,0.773,0
2353,217,78.426,25.522,10.826,0.443,31.906,13.864,2.358,0.424,0.701,1
2360,492,141.681,35.397,17.697,0.308,48.083,27.76,2.0,0.5,0.543,0
2380,201,57.355,20.543,12.458,0.768,22.561,13.582,1.649,0.606,0.899,1
2381,548,182.995,62.227,11.213,0.206,77.666,16.867,5.55,0.18,0.564,0
2386,578,174.267,40.958,17.968,0.239,57.009,30.355,2.279,0.439,0.495,0
2393,163,47.456,16.955,12.241,0.91,18.028,12.944,1.385,0.722,0.929,1
2394,149,44.87,15.949,11.895,0.93,17.0,12.522,1.341,0.746,0.923,1
2406,191,52.284,19.132,12.711,0.878,19.647,13.0,1.505,0.664,0.927,1
2407,227,55.113,19.963,14.478,0.939,20.616,14.0,1.379,0.725,0.95,1
2408,211,56.426,21.685,12.389,0.833,22.023,12.728,1.75,0.571,0.913,1
2409,159,49.113,18.817,10.759,0.828,19.235,11.555,1.749,0.572,0.906,1
2410,207,55.113,20.038,13.153,0.856,20.616,13.0,1.523,0.656,0.928,1
2411,188,53.941,18.554,12.901,0.812,20.396,14.0,1.438,0.695,0.887,1
2412,203,53.941,19.637,13.162,0.877,20.248,14.113,1.492,0.67,0.914,1
2413,163,48.87,17.975,11.546,0.858,18.385,12.0,1.557,0.642,0.926,1
2414,269,76.77,22.037,15.542,0.574,25.495,19.0,1.418,0.705,0.799,1
2415,556,119.054,36.131,19.593,0.493,37.802,25.941,1.844,0.542,0.774,0
2416,262,65.355,22.21,15.02,0.771,23.409,15.0,1.479,0.676,0.919,1
2417,244,64.184,22.987,13.515,0.744,25.612,14.849,1.701,0.588,0.894,1
2418,209,55.113,19.667,13.531,0.865,20.248,14.23,1.453,0.688,0.921,1
2419,181,49.698,16.901,13.636,0.921,17.72,14.0,1.239,0.807,0.926,1
2420,174,49.113,17.283,12.819,0.907,17.72,13.582,1.348,0.742,0.918,1
2421,165,47.698,16.487,12.742,0.911,17.804,13.435,1.294,0.773,0.922,1
2422,172,49.698,17.965,12.191,0.875,19.235,13.416,1.474,0.679,0.925,1
2423,274,67.113,24.412,14.291,0.764,25.318,15.0,1.708,0.585,0.916,1
2424,170,48.527,16.738,12.932,0.907,17.493,13.956,1.294,0.773,0.907,1
2425,215,55.698,20.553,13.319,0.871,21.471,14.31,1.543,0.648,0.927,1
2426,194,52.87,19.313,12.79,0.872,19.925,13.0,1.51,0.662,0.935,1
2427,198,53.355,19.991,12.61,0.874,20.809,13.435,1.585,0.631,0.915,1
2428,178,50.284,18.868,12.012,0.885,19.313,12.355,1.571,0.637,0.925,1
2429,198,53.941,19.409,12.989,0.855,19.925,13.598,1.494,0.669,0.912,1
2431,231,69.012,21.831,13.473,0.609,24.698,16.386,1.62,0.617,0.797,1
2432,211,54.87,19.709,13.631,0.881,20.248,14.0,1.446,0.692,0.94,1
2433,179,48.87,15.697,14.519,0.942,17.0,15.0,1.081,0.925,0.937,1
2434,217,64.426,22.685,12.179,0.657,25.632,13.575,1.863,0.537,0.856,1
2435,197,52.77,18.909,13.265,0.889,19.209,13.435,1.425,0.702,0.925,1
2436,198,53.355,20.205,12.477,0.874,20.616,13.313,1.619,0.618,0.921,1
2438,158,46.042,15.785,12.744,0.937,16.553,13.0,1.239,0.807,0.94,1
2439,200,54.184,20.406,12.479,0.856,20.616,12.962,1.635,0.612,0.907,1
2440,194,52.184,19.799,12.476,0.895,20.0,12.728,1.587,0.63,0.924,1
2441,192,51.355,18.467,13.238,0.915,19.235,14.142,1.395,0.717,0.914,1
2443,200,53.941,19.744,12.897,0.864,20.248,13.868,1.531,0.653,0.922,1
2445,265,66.669,25.71,13.124,0.749,26.87,14.142,1.959,0.51,0.892,1
2446,191,53.113,19.423,12.521,0.851,20.248,13.282,1.551,0.645,0.91,1
2447,202,52.527,18.813,13.671,0.92,19.723,14.849,1.376,0.727,0.929,1
2448,206,59.941,20.134,13.027,0.72,20.616,14.23,1.546,0.647,0.866,1
2449,182,51.698,18.547,12.494,0.856,19.416,13.416,1.484,0.674,0.931,1
2450,198,53.113,19.705,12.793,0.882,20.809,13.435,1.54,0.649,0.938,1
2451,179,48.87,17.182,13.264,0.942,17.72,13.0,1.295,0.772,0.94,1
2452,166,48.87,18.108,11.672,0.873,18.439,12.0,1.551,0.645,0.927,1
2454,176,50.527,18.792,11.925,0.866,19.209,12.728,1.576,0.635,0.924,1
2455,217,56.184,21.2,13.033,0.864,21.954,13.864,1.627,0.615,0.933,1
2456,181,49.456,16.897,13.639,0.93,17.889,14.0,1.239,0.807,0.938,1
2457,194,54.77,19.878,12.426,0.813,21.932,14.0,1.6,0.625,0.911,1
2458,199,53.113,18.904,13.403,0.886,19.723,14.23,1.41,0.709,0.911,1
2460,211,54.527,20.656,13.006,0.892,21.19,13.914,1.588,0.63,0.93,1
2462,275,78.912,32.074,10.916,0.555,33.287,13.407,2.938,0.34,0.821,1
2463,182,50.87,18.111,12.795,0.884,18.682,13.0,1.415,0.706,0.929,1
2464,407,98.912,34.374,15.076,0.523,34.928,17.0,2.28,0.439,0.834,0
2465,246,69.941,26.95,11.622,0.632,27.659,13.363,2.319,0.431,0.866,1
2466,272,69.012,25.257,13.712,0.718,27.313,16.001,1.842,0.543,0.882,1
2467,194,52.284,18.762,13.165,0.892,20.518,14.142,1.425,0.702,0.933,1
2470,172,49.456,18.202,12.031,0.884,18.682,12.0,1.513,0.661,0.937,1
2471,174,49.698,17.772,12.466,0.885,18.601,13.4,1.426,0.701,0.923,1
2477,189,52.042,19.15,12.566,0.877,19.416,12.0,1.524,0.656,0.947,1
2479,205,55.355,20.164,12.945,0.841,21.19,13.556,1.558,0.642,0.909,1
2481,204,54.527,19.792,13.123,0.862,20.591,13.864,1.508,0.663,0.917,1
2482,398,132.51,49.18,10.304,0.285,57.315,15.699,4.773,0.21,0.627,0
2484,422,99.74,34.528,15.562,0.533,38.079,19.403,2.219,0.451,0.791,1
2485,177,49.698,17.893,12.595,0.901,18.868,13.416,1.421,0.704,0.932,1
2486,199,52.87,18.503,13.693,0.895,18.974,14.0,1.351,0.74,0.928,1
2489,136,42.627,15.171,11.414,0.941,16.279,12.0,1.329,0.752,0.938,1
2490,161,49.355,18.707,10.958,0.831,19.849,11.314,1.707,0.586,0.915,1
2491,259,70.569,30.029,10.982,0.654,29.155,12.191,2.734,0.366,0.871,0
2497,160,46.87,15.557,13.095,0.915,16.553,13.741,1.188,0.842,0.928,1
2500,209,54.527,20.274,13.126,0.883,20.881,14.0,1.545,0.647,0.929,1
2503,202,54.284,19.877,12.939,0.861,20.248,13.0,1.536,0.651,0.931,1
2505,212,55.456,18.96,14.237,0.866,20.0,14.0,1.332,0.751,0.942,1
2506,237,59.355,22.381,13.483,0.845,23.087,14.23,1.66,0.602,0.929,1
2508,158,51.941,19.733,10.195,0.736,21.471,12.203,1.936,0.517,0.871,1
2509,170,54.87,18.903,11.451,0.71,20.616,12.445,1.651,0.606,0.861,1
2511,421,93.154,31.742,16.887,0.61,34.886,20.374,1.88,0.532,0.82,0
2512,182,59.941,19.335,11.985,0.637,22.204,14.863,1.613,0.62,0.807,1
2513,191,59.698,21.092,11.53,0.673,23.707,13.453,1.829,0.547,0.84,1
2514,232,62.284,22.513,13.121,0.752,25.08,14.0,1.716,0.583,0.908,1
2515,385,81.497,29.109,16.84,0.728,31.257,18.729,1.729,0.579,0.887,0
2516,166,50.284,18.371,11.505,0.825,19.416,12.0,1.597,0.626,0.915,1
2517,227,68.184,25.879,11.168,0.614,27.295,13.513,2.317,0.432,0.833,1
2519,166,49.113,17.857,11.836,0.865,18.974,12.612,1.509,0.663,0.907,1
2520,190,56.184,19.653,12.31,0.756,21.84,13.0,1.597,0.626,0.882,1
2521,195,63.113,19.704,12.601,0.615,22.204,15.186,1.564,0.64,0.818,1
2523,227,68.527,24.761,11.672,0.607,26.926,13.0,2.121,0.471,0.861,1
2524,165,50.87,18.588,11.302,0.801,20.0,12.4,1.645,0.608,0.907,1
2525,225,67.012,25.343,11.304,0.63,26.926,14.072,2.242,0.446,0.844,1
2526,221,61.355,23.468,11.99,0.738,25.0,13.656,1.957,0.511,0.882,1
2527,247,67.255,24.532,12.82,0.686,26.833,14.142,1.914,0.523,0.864,1
2528,394,91.397,28.678,17.493,0.593,33.541,21.0,1.639,0.61,0.807,0
2531,206,60.77,22.675,11.567,0.701,23.601,13.435,1.96,0.51,0.86,1
2532,205,63.355,20.514,12.724,0.642,21.19,13.703,1.612,0.62,0.858,1
2533,194,56.284,19.753,12.505,0.77,20.881,13.0,1.58,0.633,0.894,1
2534,190,68.426,22.133,10.93,0.51,24.331,13.0,2.025,0.494,0.757,1
2535,222,58.042,20.626,13.704,0.828,22.804,14.576,1.505,0.664,0.923,1
2536,193,64.527,19.825,12.395,0.582,24.083,15.002,1.599,0.625,0.785,1
2537,212,61.012,23.205,11.632,0.716,23.707,13.228,1.995,0.501,0.85,1
2538,186,53.941,20.28,11.677,0.803,20.616,12.671,1.737,0.576,0.89,1
2539,150,46.527,15.401,12.4,0.871,16.155,12.969,1.242,0.805,0.898,1
2540,188,52.284,18.873,12.683,0.864,19.925,13.0,1.488,0.672,0.915,1
2541,228,73.255,23.592,12.305,0.534,26.401,15.544,1.917,0.522,0.751,1
2543,232,67.841,22.413,13.179,0.633,26.401,15.409,1.701,0.588,0.847,0
2545,149,58.527,20.365,9.316,0.547,23.259,10.429,2.186,0.457,0.839,1
2547,212,64.77,23.684,11.397,0.635,25.632,13.728,2.078,0.481,0.869,1
2548,218,59.698,21.4,12.97,0.769,23.431,14.181,1.65,0.606,0.906,1
2549,202,58.284,21.017,12.237,0.747,23.345,14.142,1.717,0.582,0.896,1
2550,212,59.698,20.496,13.17,0.748,22.361,14.12,1.556,0.643,0.874,1
2551,198,57.941,20.053,12.572,0.741,21.633,13.828,1.595,0.627,0.904,1
2552,265,73.255,27.571,12.238,0.621,29.155,14.2,2.253,0.444,0.852,1
2553,528,140.267,36.407,18.466,0.337,43.681,27.892,1.972,0.507,0.626,0
2554,263,73.497,29.676,11.284,0.612,31.064,13.821,2.63,0.38,0.848,0
2555,262,72.77,25.755,12.952,0.622,26.926,15.403,1.988,0.503,0.809,1
2556,211,64.426,24.62,10.912,0.639,26.401,13.313,2.256,0.443,0.824,1
2557,134,45.456,17.602,9.693,0.815,18.248,10.0,1.816,0.551,0.918,1
2558,232,78.669,24.207,12.203,0.471,25.08,13.831,1.984,0.504,0.832,1
2559,258,78.184,28.511,11.522,0.53,30.0,14.311,2.475,0.404,0.814,1
2561,137,43.213,15.872,10.99,0.922,17.205,12.0,1.444,0.692,0.948,1
2562,348,80.912,26.198,16.913,0.668,28.018,20.414,1.549,0.646,0.83,0
2564,415,120.368,32.969,16.027,0.36,38.328,24.0,2.057,0.486,0.656,0
2565,203,72.669,27.48,9.405,0.483,28.071,11.408,2.922,0.342,0.781,1
2566,390,96.569,26.734,18.574,0.526,32.696,21.797,1.439,0.695,0.769,0
2567,190,61.113,22.875,10.576,0.639,24.331,12.0,2.163,0.462,0.854,1
2569,196,59.355,19.906,12.537,0.699,21.541,13.0,1.588,0.63,0.881,1
2570,199,57.355,22.609,11.207,0.76,23.601,12.494,2.017,0.496,0.886,1
2571,171,67.598,25.654,8.487,0.47,28.231,10.521,3.023,0.331,0.772,1
2572,154,48.527,18.247,10.746,0.822,18.788,11.49,1.698,0.589,0.888,1
2573,260,77.941,29.666,11.159,0.538,30.594,14.0,2.658,0.376,0.815,1
2574,255,75.012,28.665,11.326,0.569,30.594,14.067,2.531,0.395,0.812,1
2575,195,62.284,24.642,10.075,0.632,24.739,11.672,2.446,0.409,0.861,1
2576,415,125.882,29.369,17.992,0.329,39.962,22.571,1.632,0.613,0.683,0
2577,174,67.012,23.387,9.473,0.487,25.612,11.979,2.469,0.405,0.777,1
2578,237,63.598,24.471,12.331,0.736,25.08,14.23,1.985,0.504,0.881,1
2579,221,66.184,25.326,11.111,0.634,26.401,12.944,2.279,0.439,0.855,1
2580,278,79.941,26.59,13.312,0.547,30.0,16.676,1.998,0.501,0.768,1
2581,259,70.184,27.263,12.096,0.661,28.792,13.914,2.254,0.444,0.871,1
2582,190,63.255,22.467,10.767,0.597,23.854,12.481,2.087,0.479,0.826,1
2584,453,111.64,37.018,15.581,0.457,40.608,18.729,2.376,0.421,0.805,0
2585,222,65.355,24.361,11.603,0.653,25.0,13.363,2.1,0.476,0.855,1
2586,219,65.841,21.715,12.841,0.635,23.77,14.419,1.691,0.591,0.834,1
2588,335,96.468,27.01,15.792,0.452,31.145,17.678,1.71,0.585,0.771,0
2590,151,48.284,18.253,10.533,0.814,19.235,11.767,1.733,0.577,0.896,1
2591,206,56.527,20.779,12.622,0.81,22.672,13.435,1.646,0.607,0.907,1
2592,221,69.255,26.909,10.457,0.579,26.926,12.758,2.573,0.389,0.817,1
2593,216,70.184,24.364,11.288,0.551,27.203,14.084,2.158,0.463,0.801,1
2594,192,58.184,20.934,11.678,0.713,22.361,12.728,1.793,0.558,0.877,1
2597,230,66.184,24.637,11.887,0.66,25.807,14.422,2.073,0.482,0.832,1
2598,230,70.669,24.575,11.916,0.579,28.018,14.36,2.062,0.485,0.797,1
2600,198,62.184,22.205,11.354,0.643,23.77,12.355,1.956,0.511,0.839,1
2601,214,64.284,22.61,12.051,0.651,24.187,14.546,1.876,0.533,0.859,1
2603,221,61.355,21.569,13.046,0.738,24.083,14.0,1.653,0.605,0.882,1
2604,297,85.255,30.433,12.426,0.513,31.953,14.497,2.449,0.408,0.801,1
2605,158,48.627,18.721,10.746,0.84,20.0,11.628,1.742,0.574,0.935,1
2606,193,55.113,19.839,12.387,0.798,21.095,13.52,1.602,0.624,0.887,1
2607,208,68.77,20.839,12.708,0.553,23.259,14.0,1.64,0.61,0.811,1
2608,250,74.184,28.487,11.174,0.571,30.594,12.0,2.549,0.392,0.858,1
2609,222,61.113,23.006,12.287,0.747,24.187,13.741,1.872,0.534,0.888,1
2610,468,128.953,38.289,15.563,0.354,45.343,21.587,2.46,0.406,0.696,0
2611,323,84.912,29.607,13.891,0.563,32.894,16.79,2.131,0.469,0.814,0
2612,244,68.184,22.88,13.578,0.66,25.554,17.016,1.685,0.593,0.815,1
2615,195,58.527,20.829,11.92,0.715,23.601,13.868,1.747,0.572,0.871,1
2617,398,87.497,31.234,16.224,0.653,35.0,18.27,1.925,0.519,0.877,0
2618,272,72.184,25.968,13.337,0.656,28.231,14.605,1.947,0.514,0.858,1
2619,262,78.326,29.284,11.391,0.537,30.463,14.084,2.571,0.389,0.777,1
2621,173,48.87,17.631,12.493,0.91,18.248,12.0,1.411,0.709,0.933,1
2622,247,68.669,24.76,12.701,0.658,25.612,14.419,1.949,0.513,0.836,1
2624,144,49.113,18.82,9.742,0.75,19.698,11.094,1.932,0.518,0.881,1
2625,222,67.841,25.465,11.1,0.606,27.203,13.952,2.294,0.436,0.818,1
2626,136,43.799,16.505,10.491,0.891,16.763,10.0,1.573,0.636,0.938,1
2628,230,72.912,26.765,10.941,0.544,28.425,13.819,2.446,0.409,0.807,1
2631,180,58.184,19.463,11.775,0.668,21.954,13.331,1.653,0.605,0.831,1
2632,244,72.184,28.448,10.921,0.588,29.411,13.218,2.605,0.384,0.837,1
2633,183,65.598,22.781,10.228,0.534,26.683,12.0,2.227,0.449,0.797,1
2635,268,72.527,25.009,13.644,0.64,27.019,16.731,1.833,0.546,0.807,1
2636,192,54.284,20.005,12.22,0.819,21.541,13.0,1.637,0.611,0.908,1
2638,239,66.184,23.307,13.056,0.686,25.632,15.205,1.785,0.56,0.831,1
2639,290,93.598,25.181,14.663,0.416,31.145,21.295,1.717,0.582,0.662,0
2641,389,97.74,27.38,18.09,0.512,30.463,21.755,1.514,0.661,0.775,0
2642,264,78.083,29.899,11.242,0.544,31.064,13.0,2.66,0.376,0.842,1
2643,192,53.113,18.047,13.546,0.855,19.416,14.0,1.332,0.751,0.921,1
2644,215,68.77,22.452,12.192,0.571,23.77,14.075,1.842,0.543,0.808,1
2645,157,56.042,21.271,9.398,0.628,22.472,10.0,2.263,0.442,0.867,1
2646,143,47.941,18.743,9.714,0.782,19.647,10.818,1.929,0.518,0.897,1
2647,194,63.456,22.038,11.208,0.605,25.495,14.298,1.966,0.509,0.812,1
2648,214,58.527,20.029,13.604,0.785,21.095,14.796,1.472,0.679,0.89,1
2650,291,76.326,27.385,13.53,0.628,29.411,16.235,2.024,0.494,0.819,0
2651,197,71.355,25.766,9.735,0.486,28.46,11.843,2.647,0.378,0.791,1
2652,217,60.527,21.286,12.98,0.744,22.672,13.682,1.64,0.61,0.871,1
2653,170,52.87,20.38,10.621,0.764,21.213,11.0,1.919,0.521,0.897,1
2654,164,51.598,17.158,12.17,0.774,18.028,13.695,1.41,0.709,0.843,0
2655,180,61.012,23.831,9.617,0.608,25.0,11.8,2.478,0.404,0.82,1
2656,203,61.355,22.329,11.575,0.678,24.413,13.187,1.929,0.518,0.851,1
2657,167,53.113,21.094,10.08,0.744,22.472,11.18,2.093,0.478,0.908,1
2658,209,63.355,25.139,10.586,0.654,25.962,12.017,2.375,0.421,0.874,1
2659,209,60.184,22.14,12.019,0.725,24.759,13.313,1.842,0.543,0.903,1
2661,200,69.012,23.987,10.616,0.528,27.203,14.035,2.26,0.443,0.778,1
2662,465,116.953,33.984,17.421,0.427,40.249,20.093,1.951,0.513,0.756,0
2663,263,84.669,21.238,15.767,0.461,25.71,20.761,1.347,0.742,0.738,1
2664,270,80.912,27.435,12.53,0.518,30.265,16.0,2.19,0.457,0.754,1
2665,177,53.012,17.173,13.123,0.791,18.439,13.914,1.309,0.764,0.885,1
2666,130,43.456,14.864,11.136,0.865,15.264,12.075,1.335,0.749,0.897,1
2667,176,53.355,17.599,12.733,0.777,19.313,14.0,1.382,0.724,0.873,1
2668,174,50.284,18.215,12.163,0.865,19.416,13.435,1.498,0.668,0.909,1
2670,179,60.527,21.119,10.792,0.614,23.259,12.279,1.957,0.511,0.84,1
2671,193,66.77,24.238,10.138,0.544,26.249,12.499,2.391,0.418,0.806,1
2672,174,57.941,22.351,9.912,0.651,23.537,10.604,2.255,0.443,0.861,1
2673,149,49.941,19.511,9.723,0.751,20.809,11.314,2.007,0.498,0.874,1
2674,166,54.284,19.833,10.657,0.708,21.401,11.628,1.861,0.537,0.86,1
2675,150,46.87,15.919,11.997,0.858,17.205,13.205,1.327,0.754,0.904,1
2676,216,71.255,24.339,11.299,0.535,25.962,14.174,2.154,0.464,0.765,1
2677,208,58.77,19.505,13.578,0.757,20.616,14.546,1.437,0.696,0.885,1
2678,215,58.184,21.827,12.542,0.798,23.601,13.435,1.74,0.575,0.907,1
2679,146,48.284,18.471,10.064,0.787,18.974,10.77,1.835,0.545,0.898,1
2680,215,65.598,24.35,11.242,0.628,25.632,14.067,2.166,0.462,0.835,1
2681,141,46.87,17.444,10.292,0.807,18.385,11.0,1.695,0.59,0.895,1
2682,303,86.912,26.845,14.371,0.504,30.083,17.669,1.868,0.535,0.759,0
2683,477,129.439,37.825,16.056,0.358,43.909,21.196,2.356,0.424,0.684,0
2684,195,72.77,24.944,9.954,0.463,28.425,12.728,2.506,0.399,0.724,1
2685,196,66.184,24.442,10.21,0.562,27.459,11.586,2.394,0.418,0.834,1
2686,240,63.698,25.199,12.127,0.743,25.179,12.0,2.078,0.481,0.918,1
2687,204,64.184,21.167,12.271,0.622,22.561,14.0,1.725,0.58,0.85,1
2688,296,77.255,27.886,13.515,0.623,28.231,15.101,2.063,0.485,0.853,1
2689,190,61.012,23.682,10.215,0.641,26.173,11.926,2.318,0.431,0.854,1
2690,153,47.213,17.636,11.046,0.863,18.788,11.0,1.597,0.626,0.936,1
2691,199,59.941,21.2,11.952,0.696,22.804,13.0,1.774,0.564,0.882,1
2692,156,50.042,19.405,10.236,0.783,20.248,11.0,1.896,0.527,0.915,1
2693,143,46.527,17.073,10.665,0.83,18.028,12.0,1.601,0.625,0.911,1
2694,155,54.527,19.682,10.027,0.655,22.472,11.628,1.963,0.509,0.861,1
2695,278,94.468,26.839,13.188,0.391,34.713,16.971,2.035,0.491,0.745,0
2696,368,85.74,25.029,18.72,0.629,28.844,23.117,1.337,0.748,0.801,0
2697,186,59.355,20.635,11.477,0.663,22.204,13.416,1.798,0.556,0.818,1
2698,174,52.627,21.156,10.472,0.789,21.213,10.0,2.02,0.495,0.935,1
2699,177,51.113,17.207,13.098,0.851,19.105,13.0,1.314,0.761,0.901,1
2700,172,61.941,19.751,11.088,0.563,21.633,14.385,1.781,0.561,0.759,1
2701,221,70.083,24.128,11.662,0.565,26.42,13.828,2.069,0.483,0.781,1
2702,166,56.77,21.924,9.64,0.647,24.083,11.314,2.274,0.44,0.851,1
2703,337,91.397,29.976,14.314,0.507,31.953,17.325,2.094,0.478,0.784,0
2704,150,46.284,16.544,11.544,0.88,17.205,12.728,1.433,0.698,0.904,1
2705,226,61.941,22.331,12.886,0.74,24.413,14.7,1.733,0.577,0.871,1
2706,197,57.941,20.675,12.132,0.737,22.361,14.0,1.704,0.587,0.881,1
